case_id,timestamp,activity,actor_role,item_category,order_type,quantity,station,shift,scan_method,status,exception_type,delay_minutes,robotics_ai_touchpoint,data_origin
ORD-0086,2024-01-09 17:10,Item Picking,warehouse_operator,apparel,outbound,36,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0086,2024-01-09 17:17,Barcode Scan,scan_operator,apparel,outbound,36,B,afternoon,pda_terminal,exception,label_mismatch,17,barcode_ocr_verification,synthetic
ORD-0086,2024-01-09 17:31,Exception Review,floor_supervisor,apparel,outbound,36,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0086,2024-01-09 17:32,Re-scan,scan_operator,apparel,outbound,36,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0086,2024-01-09 17:40,Product Sorting,sort_operator,apparel,outbound,36,C,afternoon,pda_terminal,completed,,0,automated_sorting,synthetic
ORD-0086,2024-01-09 17:57,Inspection,inspection_operator,apparel,outbound,36,D,afternoon,pda_terminal,rework,label_mismatch,22,vision_based_inspection,synthetic
ORD-0086,2024-01-09 18:21,Exception Review,floor_supervisor,apparel,outbound,36,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,5,exception_decision_support,synthetic
ORD-0086,2024-01-09 18:27,Re-scan,scan_operator,apparel,outbound,36,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0086,2024-01-09 18:32,Packing,packing_operator,apparel,outbound,36,E,afternoon,pda_terminal,rework,station_congestion,35,packing_assist,synthetic
ORD-0086,2024-01-09 18:53,Loading Support,loading_support,apparel,outbound,36,F,afternoon,pda_terminal,rework,label_mismatch,8,AMR_AGV_transport,synthetic
ORD-0086,2024-01-09 19:05,Exception Review,floor_supervisor,apparel,outbound,36,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0086,2024-01-09 19:07,Re-scan,scan_operator,apparel,outbound,36,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0086,2024-01-09 19:16,Daily Report,admin_operator,apparel,outbound,36,Admin,afternoon,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0087,2024-01-12 11:05,Pick List Received,admin_operator,mixed_goods,outbound,27,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0087,2024-01-12 11:15,Location Search,warehouse_operator,mixed_goods,outbound,27,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0087,2024-01-12 11:38,Item Picking,warehouse_operator,mixed_goods,outbound,27,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0087,2024-01-12 11:43,Barcode Scan,scan_operator,mixed_goods,outbound,27,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0087,2024-01-12 11:58,Product Sorting,sort_operator,mixed_goods,outbound,27,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0087,2024-01-12 12:08,Inspection,inspection_operator,mixed_goods,outbound,27,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0087,2024-01-12 12:26,Packing,packing_operator,mixed_goods,outbound,27,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0087,2024-01-12 12:49,Loading Support,loading_support,mixed_goods,outbound,27,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0087,2024-01-12 12:58,Daily Report,admin_operator,mixed_goods,outbound,27,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0088,2024-02-01 17:04,Pick List Received,admin_operator,apparel,outbound,15,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0088,2024-02-01 17:10,Location Search,warehouse_operator,apparel,outbound,15,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0088,2024-02-01 17:22,Item Picking,warehouse_operator,apparel,outbound,15,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0088,2024-02-01 17:27,Barcode Scan,scan_operator,apparel,outbound,15,B,afternoon,pda_terminal,rework,label_mismatch,16,barcode_ocr_verification,synthetic
ORD-0088,2024-02-01 17:37,Exception Review,floor_supervisor,apparel,outbound,15,Supervisor,afternoon,pda_terminal,reviewed,label_mismatch,6,exception_decision_support,synthetic
ORD-0088,2024-02-01 17:41,Re-scan,scan_operator,apparel,outbound,15,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0088,2024-02-01 17:50,Product Sorting,sort_operator,apparel,outbound,15,C,afternoon,pda_terminal,exception,damaged_packaging,22,automated_sorting,synthetic
ORD-0088,2024-02-01 17:58,Exception Review,floor_supervisor,apparel,outbound,15,Supervisor,afternoon,pda_terminal,reviewed,damaged_packaging,8,exception_decision_support,synthetic
ORD-0088,2024-02-01 18:16,Repacking,packing_operator,apparel,outbound,15,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0088,2024-02-01 18:21,Inspection,inspection_operator,apparel,outbound,15,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0088,2024-02-01 18:40,Packing,packing_operator,apparel,outbound,15,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0088,2024-02-01 19:09,Loading Support,loading_support,apparel,outbound,15,F,afternoon,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0088,2024-02-01 19:11,Daily Report,admin_operator,apparel,outbound,15,Admin,afternoon,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0089,2024-03-08 11:20,Pick List Received,admin_operator,cosmetics,outbound,18,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0089,2024-03-08 11:22,Location Search,warehouse_operator,cosmetics,outbound,18,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0089,2024-03-08 11:43,Item Picking,warehouse_operator,cosmetics,outbound,18,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0089,2024-03-08 11:50,Barcode Scan,scan_operator,cosmetics,outbound,18,B,morning,handheld_scanner,rework,wrong_location,24,barcode_ocr_verification,synthetic
ORD-0089,2024-03-08 11:53,Product Sorting,sort_operator,cosmetics,outbound,18,C,morning,handheld_scanner,exception,label_mismatch,9,automated_sorting,synthetic
ORD-0089,2024-03-08 12:13,Exception Review,floor_supervisor,cosmetics,outbound,18,Supervisor,morning,handheld_scanner,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0089,2024-03-08 12:16,Re-scan,scan_operator,cosmetics,outbound,18,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0089,2024-03-08 12:30,Inspection,inspection_operator,cosmetics,outbound,18,D,morning,handheld_scanner,exception,quantity_mismatch,32,vision_based_inspection,synthetic
ORD-0089,2024-03-08 12:53,Exception Review,floor_supervisor,cosmetics,outbound,18,Supervisor,morning,handheld_scanner,reviewed,quantity_mismatch,9,exception_decision_support,synthetic
ORD-0089,2024-03-08 13:05,Re-inspection,inspection_operator,cosmetics,outbound,18,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0089,2024-03-08 13:16,Packing,packing_operator,cosmetics,outbound,18,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0089,2024-03-08 13:44,Loading Support,loading_support,cosmetics,outbound,18,F,morning,handheld_scanner,exception,station_congestion,40,AMR_AGV_transport,synthetic
ORD-0089,2024-03-08 13:48,Daily Report,admin_operator,cosmetics,outbound,18,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0090,2024-02-12 22:06,Pick List Received,admin_operator,household_goods,outbound,34,Admin,night,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0090,2024-02-12 22:14,Location Search,warehouse_operator,household_goods,outbound,34,A,night,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0090,2024-02-12 22:22,Item Picking,warehouse_operator,household_goods,outbound,34,A,night,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0090,2024-02-12 22:25,Barcode Scan,scan_operator,household_goods,outbound,34,B,night,handheld_scanner,rework,label_mismatch,21,barcode_ocr_verification,synthetic
ORD-0090,2024-02-12 22:47,Exception Review,floor_supervisor,household_goods,outbound,34,Supervisor,night,handheld_scanner,reviewed,label_mismatch,11,exception_decision_support,synthetic
ORD-0090,2024-02-12 22:50,Re-scan,scan_operator,household_goods,outbound,34,B,night,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0090,2024-02-12 23:04,Product Sorting,sort_operator,household_goods,outbound,34,C,night,handheld_scanner,exception,label_mismatch,12,automated_sorting,synthetic
ORD-0090,2024-02-12 23:24,Exception Review,floor_supervisor,household_goods,outbound,34,Supervisor,night,handheld_scanner,reviewed,label_mismatch,10,exception_decision_support,synthetic
ORD-0090,2024-02-12 23:25,Re-scan,scan_operator,household_goods,outbound,34,B,night,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0090,2024-02-12 23:40,Inspection,inspection_operator,household_goods,outbound,34,D,night,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0090,2024-02-12 23:58,Packing,packing_operator,household_goods,outbound,34,E,night,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0090,2024-02-13 00:07,Loading Support,loading_support,household_goods,outbound,34,F,night,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0090,2024-02-13 00:14,Daily Report,admin_operator,household_goods,outbound,34,Admin,night,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0091,2024-02-15 10:14,Pick List Received,admin_operator,household_goods,outbound,5,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0091,2024-02-15 10:20,Location Search,warehouse_operator,household_goods,outbound,5,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0091,2024-02-15 10:44,Item Picking,warehouse_operator,household_goods,outbound,5,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0091,2024-02-15 10:51,Barcode Scan,scan_operator,household_goods,outbound,5,B,morning,handheld_scanner,exception,scan_failure,16,barcode_ocr_verification,synthetic
ORD-0091,2024-02-15 10:56,Exception Review,floor_supervisor,household_goods,outbound,5,Supervisor,morning,handheld_scanner,reviewed,scan_failure,5,exception_decision_support,synthetic
ORD-0091,2024-02-15 11:02,Re-scan,scan_operator,household_goods,outbound,5,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0091,2024-02-15 11:12,Product Sorting,sort_operator,household_goods,outbound,5,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0091,2024-02-15 11:17,Inspection,inspection_operator,household_goods,outbound,5,D,morning,handheld_scanner,exception,damaged_packaging,45,vision_based_inspection,synthetic
ORD-0091,2024-02-15 11:25,Exception Review,floor_supervisor,household_goods,outbound,5,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,13,exception_decision_support,synthetic
ORD-0091,2024-02-15 11:38,Repacking,packing_operator,household_goods,outbound,5,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0091,2024-02-15 11:46,Packing,packing_operator,household_goods,outbound,5,E,morning,handheld_scanner,rework,quantity_mismatch,15,packing_assist,synthetic
ORD-0091,2024-02-15 11:55,Exception Review,floor_supervisor,household_goods,outbound,5,Supervisor,morning,handheld_scanner,reviewed,quantity_mismatch,10,exception_decision_support,synthetic
ORD-0091,2024-02-15 11:58,Re-inspection,inspection_operator,household_goods,outbound,5,D,morning,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0091,2024-02-15 12:04,Loading Support,loading_support,household_goods,outbound,5,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0091,2024-02-15 12:11,Daily Report,admin_operator,household_goods,outbound,5,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0092,2024-01-20 17:06,Pick List Received,admin_operator,cosmetics,outbound,18,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0092,2024-01-20 17:13,Location Search,warehouse_operator,cosmetics,outbound,18,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0092,2024-01-20 17:33,Item Picking,warehouse_operator,cosmetics,outbound,18,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0092,2024-01-20 17:37,Barcode Scan,scan_operator,cosmetics,outbound,18,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0092,2024-01-20 17:54,Product Sorting,sort_operator,cosmetics,outbound,18,C,afternoon,handheld_scanner,exception,wrong_location,26,automated_sorting,synthetic
ORD-0092,2024-01-20 18:14,Inspection,inspection_operator,cosmetics,outbound,18,D,afternoon,handheld_scanner,rework,label_mismatch,21,vision_based_inspection,synthetic
ORD-0092,2024-01-20 18:36,Exception Review,floor_supervisor,cosmetics,outbound,18,Supervisor,afternoon,handheld_scanner,reviewed,label_mismatch,8,exception_decision_support,synthetic
ORD-0092,2024-01-20 18:38,Re-scan,scan_operator,cosmetics,outbound,18,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0092,2024-01-20 18:55,Packing,packing_operator,cosmetics,outbound,18,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0092,2024-01-20 19:13,Loading Support,loading_support,cosmetics,outbound,18,F,afternoon,handheld_scanner,exception,safety_delay,55,AMR_AGV_transport,synthetic
ORD-0092,2024-01-20 19:23,Daily Report,admin_operator,cosmetics,outbound,18,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0093,2024-02-06 14:43,Pick List Received,admin_operator,cosmetics,transfer,18,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0093,2024-02-06 14:49,Location Search,warehouse_operator,cosmetics,transfer,18,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0093,2024-02-06 14:57,Item Picking,warehouse_operator,cosmetics,transfer,18,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0093,2024-02-06 15:05,Barcode Scan,scan_operator,cosmetics,transfer,18,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0093,2024-02-06 15:16,Product Sorting,sort_operator,cosmetics,transfer,18,C,afternoon,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0093,2024-02-06 15:34,Inspection,inspection_operator,cosmetics,transfer,18,D,afternoon,handheld_scanner,exception,quantity_mismatch,8,vision_based_inspection,synthetic
ORD-0093,2024-02-06 15:39,Exception Review,floor_supervisor,cosmetics,transfer,18,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,12,exception_decision_support,synthetic
ORD-0093,2024-02-06 15:43,Re-inspection,inspection_operator,cosmetics,transfer,18,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0093,2024-02-06 15:51,Packing,packing_operator,cosmetics,transfer,18,E,afternoon,handheld_scanner,exception,label_mismatch,19,packing_assist,synthetic
ORD-0093,2024-02-06 16:00,Exception Review,floor_supervisor,cosmetics,transfer,18,Supervisor,afternoon,handheld_scanner,reviewed,label_mismatch,3,exception_decision_support,synthetic
ORD-0093,2024-02-06 16:03,Re-scan,scan_operator,cosmetics,transfer,18,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0093,2024-02-06 16:32,Loading Support,loading_support,cosmetics,transfer,18,F,afternoon,handheld_scanner,rework,safety_delay,22,AMR_AGV_transport,synthetic
ORD-0093,2024-02-06 16:40,Daily Report,admin_operator,cosmetics,transfer,18,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0094,2024-01-15 17:16,Pick List Received,admin_operator,cosmetics,outbound,3,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0094,2024-01-15 17:23,Location Search,warehouse_operator,cosmetics,outbound,3,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0094,2024-01-15 17:33,Item Picking,warehouse_operator,cosmetics,outbound,3,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0094,2024-01-15 17:34,Barcode Scan,scan_operator,cosmetics,outbound,3,B,afternoon,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0094,2024-01-15 17:40,Product Sorting,sort_operator,cosmetics,outbound,3,C,afternoon,handheld_scanner,rework,wrong_location,13,automated_sorting,synthetic
ORD-0094,2024-01-15 17:43,Inspection,inspection_operator,cosmetics,outbound,3,D,afternoon,handheld_scanner,exception,quantity_mismatch,33,vision_based_inspection,synthetic
ORD-0094,2024-01-15 18:07,Exception Review,floor_supervisor,cosmetics,outbound,3,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,9,exception_decision_support,synthetic
ORD-0094,2024-01-15 18:15,Re-inspection,inspection_operator,cosmetics,outbound,3,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0094,2024-01-15 18:21,Packing,packing_operator,cosmetics,outbound,3,E,afternoon,handheld_scanner,rework,damaged_packaging,13,packing_assist,synthetic
ORD-0094,2024-01-15 18:29,Exception Review,floor_supervisor,cosmetics,outbound,3,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,9,exception_decision_support,synthetic
ORD-0094,2024-01-15 18:40,Repacking,packing_operator,cosmetics,outbound,3,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0094,2024-01-15 18:52,Loading Support,loading_support,cosmetics,outbound,3,F,afternoon,handheld_scanner,rework,station_congestion,34,AMR_AGV_transport,synthetic
ORD-0094,2024-01-15 18:58,Daily Report,admin_operator,cosmetics,outbound,3,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0095,2024-03-05 09:54,Pick List Received,admin_operator,cosmetics,outbound,19,Admin,morning,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0095,2024-03-05 10:00,Location Search,warehouse_operator,cosmetics,outbound,19,A,morning,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0095,2024-03-05 10:24,Item Picking,warehouse_operator,cosmetics,outbound,19,A,morning,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0095,2024-03-05 10:27,Barcode Scan,scan_operator,cosmetics,outbound,19,B,morning,handheld_scanner,exception,label_mismatch,15,barcode_ocr_verification,synthetic
ORD-0095,2024-03-05 10:44,Exception Review,floor_supervisor,cosmetics,outbound,19,Supervisor,morning,handheld_scanner,reviewed,label_mismatch,5,exception_decision_support,synthetic
ORD-0095,2024-03-05 10:45,Re-scan,scan_operator,cosmetics,outbound,19,B,morning,handheld_scanner,completed,,0,barcode_ocr_verification,synthetic
ORD-0095,2024-03-05 10:59,Product Sorting,sort_operator,cosmetics,outbound,19,C,morning,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0095,2024-03-05 11:09,Inspection,inspection_operator,cosmetics,outbound,19,D,morning,handheld_scanner,exception,damaged_packaging,41,vision_based_inspection,synthetic
ORD-0095,2024-03-05 11:24,Exception Review,floor_supervisor,cosmetics,outbound,19,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,18,exception_decision_support,synthetic
ORD-0095,2024-03-05 11:38,Repacking,packing_operator,cosmetics,outbound,19,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0095,2024-03-05 11:52,Packing,packing_operator,cosmetics,outbound,19,E,morning,handheld_scanner,rework,damaged_packaging,18,packing_assist,synthetic
ORD-0095,2024-03-05 12:03,Exception Review,floor_supervisor,cosmetics,outbound,19,Supervisor,morning,handheld_scanner,reviewed,damaged_packaging,8,exception_decision_support,synthetic
ORD-0095,2024-03-05 12:07,Repacking,packing_operator,cosmetics,outbound,19,E,morning,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0095,2024-03-05 12:30,Loading Support,loading_support,cosmetics,outbound,19,F,morning,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0095,2024-03-05 12:38,Daily Report,admin_operator,cosmetics,outbound,19,Admin,morning,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0096,2024-01-31 14:15,Pick List Received,admin_operator,food,outbound,17,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0096,2024-01-31 14:18,Location Search,warehouse_operator,food,outbound,17,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0096,2024-01-31 14:37,Item Picking,warehouse_operator,food,outbound,17,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0096,2024-01-31 14:38,Barcode Scan,scan_operator,food,outbound,17,B,afternoon,handheld_scanner,rework,quantity_mismatch,19,barcode_ocr_verification,synthetic
ORD-0096,2024-01-31 14:45,Exception Review,floor_supervisor,food,outbound,17,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,14,exception_decision_support,synthetic
ORD-0096,2024-01-31 14:49,Re-inspection,inspection_operator,food,outbound,17,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0096,2024-01-31 14:58,Product Sorting,sort_operator,food,outbound,17,C,afternoon,handheld_scanner,completed,,0,automated_sorting,synthetic
ORD-0096,2024-01-31 15:04,Inspection,inspection_operator,food,outbound,17,D,afternoon,handheld_scanner,exception,quantity_mismatch,14,vision_based_inspection,synthetic
ORD-0096,2024-01-31 15:26,Exception Review,floor_supervisor,food,outbound,17,Supervisor,afternoon,handheld_scanner,reviewed,quantity_mismatch,18,exception_decision_support,synthetic
ORD-0096,2024-01-31 15:40,Re-inspection,inspection_operator,food,outbound,17,D,afternoon,handheld_scanner,completed,,0,vision_based_inspection,synthetic
ORD-0096,2024-01-31 15:47,Packing,packing_operator,food,outbound,17,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0096,2024-01-31 16:10,Loading Support,loading_support,food,outbound,17,F,afternoon,handheld_scanner,rework,safety_delay,36,AMR_AGV_transport,synthetic
ORD-0096,2024-01-31 16:20,Daily Report,admin_operator,food,outbound,17,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0097,2024-02-13 11:19,Pick List Received,admin_operator,mixed_goods,outbound,21,Admin,morning,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0097,2024-02-13 11:24,Location Search,warehouse_operator,mixed_goods,outbound,21,A,morning,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0097,2024-02-13 11:47,Item Picking,warehouse_operator,mixed_goods,outbound,21,A,morning,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0097,2024-02-13 11:51,Barcode Scan,scan_operator,mixed_goods,outbound,21,B,morning,pda_terminal,rework,quantity_mismatch,22,barcode_ocr_verification,synthetic
ORD-0097,2024-02-13 12:05,Exception Review,floor_supervisor,mixed_goods,outbound,21,Supervisor,morning,pda_terminal,reviewed,quantity_mismatch,5,exception_decision_support,synthetic
ORD-0097,2024-02-13 12:16,Re-inspection,inspection_operator,mixed_goods,outbound,21,D,morning,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0097,2024-02-13 12:23,Product Sorting,sort_operator,mixed_goods,outbound,21,C,morning,pda_terminal,completed,,0,automated_sorting,synthetic
ORD-0097,2024-02-13 12:35,Inspection,inspection_operator,mixed_goods,outbound,21,D,morning,pda_terminal,rework,label_mismatch,12,vision_based_inspection,synthetic
ORD-0097,2024-02-13 12:57,Exception Review,floor_supervisor,mixed_goods,outbound,21,Supervisor,morning,pda_terminal,reviewed,label_mismatch,12,exception_decision_support,synthetic
ORD-0097,2024-02-13 13:02,Re-scan,scan_operator,mixed_goods,outbound,21,B,morning,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0097,2024-02-13 13:10,Packing,packing_operator,mixed_goods,outbound,21,E,morning,pda_terminal,rework,quantity_mismatch,16,packing_assist,synthetic
ORD-0097,2024-02-13 13:24,Exception Review,floor_supervisor,mixed_goods,outbound,21,Supervisor,morning,pda_terminal,reviewed,quantity_mismatch,7,exception_decision_support,synthetic
ORD-0097,2024-02-13 13:36,Re-inspection,inspection_operator,mixed_goods,outbound,21,D,morning,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0097,2024-02-13 13:53,Loading Support,loading_support,mixed_goods,outbound,21,F,morning,pda_terminal,completed,,0,AMR_AGV_transport,synthetic
ORD-0097,2024-02-13 13:58,Daily Report,admin_operator,mixed_goods,outbound,21,Admin,morning,pda_terminal,completed,,0,operational_intelligence_report,synthetic
ORD-0098,2024-01-15 13:36,Pick List Received,admin_operator,cosmetics,return,12,Admin,afternoon,handheld_scanner,completed,,0,workflow_dashboard,synthetic
ORD-0098,2024-01-15 13:43,Location Search,warehouse_operator,cosmetics,return,12,A,afternoon,handheld_scanner,completed,,0,AMR_route_support,synthetic
ORD-0098,2024-01-15 13:59,Item Picking,warehouse_operator,cosmetics,return,12,A,afternoon,handheld_scanner,completed,,0,robotic_picking_support,synthetic
ORD-0098,2024-01-15 14:06,Barcode Scan,scan_operator,cosmetics,return,12,B,afternoon,handheld_scanner,rework,wrong_location,30,barcode_ocr_verification,synthetic
ORD-0098,2024-01-15 14:10,Product Sorting,sort_operator,cosmetics,return,12,C,afternoon,handheld_scanner,rework,wrong_location,14,automated_sorting,synthetic
ORD-0098,2024-01-15 14:15,Inspection,inspection_operator,cosmetics,return,12,D,afternoon,handheld_scanner,exception,damaged_packaging,31,vision_based_inspection,synthetic
ORD-0098,2024-01-15 14:37,Exception Review,floor_supervisor,cosmetics,return,12,Supervisor,afternoon,handheld_scanner,reviewed,damaged_packaging,17,exception_decision_support,synthetic
ORD-0098,2024-01-15 14:45,Repacking,packing_operator,cosmetics,return,12,E,afternoon,handheld_scanner,completed,,0,packing_assist,synthetic
ORD-0098,2024-01-15 14:51,Packing,packing_operator,cosmetics,return,12,E,afternoon,handheld_scanner,exception,station_congestion,41,packing_assist,synthetic
ORD-0098,2024-01-15 15:13,Loading Support,loading_support,cosmetics,return,12,F,afternoon,handheld_scanner,completed,,0,AMR_AGV_transport,synthetic
ORD-0098,2024-01-15 15:23,Daily Report,admin_operator,cosmetics,return,12,Admin,afternoon,handheld_scanner,completed,,0,operational_intelligence_report,synthetic
ORD-0099,2024-01-14 16:56,Pick List Received,admin_operator,apparel,outbound,21,Admin,afternoon,pda_terminal,completed,,0,workflow_dashboard,synthetic
ORD-0099,2024-01-14 17:01,Location Search,warehouse_operator,apparel,outbound,21,A,afternoon,pda_terminal,completed,,0,AMR_route_support,synthetic
ORD-0099,2024-01-14 17:16,Item Picking,warehouse_operator,apparel,outbound,21,A,afternoon,pda_terminal,completed,,0,robotic_picking_support,synthetic
ORD-0099,2024-01-14 17:22,Barcode Scan,scan_operator,apparel,outbound,21,B,afternoon,pda_terminal,completed,,0,barcode_ocr_verification,synthetic
ORD-0099,2024-01-14 17:25,Product Sorting,sort_operator,apparel,outbound,21,C,afternoon,pda_terminal,completed,,0,automated_sorting,synthetic
ORD-0099,2024-01-14 17:33,Inspection,inspection_operator,apparel,outbound,21,D,afternoon,pda_terminal,completed,,0,vision_based_inspection,synthetic
ORD-0099,2024-01-14 17:51,Packing,packing_operator,apparel,outbound,21,E,afternoon,pda_terminal,completed,,0,packing_assist,synthetic
ORD-0099,2024-01-14 18:10,Loading Support,loading_support,apparel,outbound,21,F,afternoon,pda_terminal,rework,quantity_mismatch,19,AMR_AGV_transport,synthetic
ORD-0099,2024-01-14 18:22,Exception Review,floor_supervisor,apparel,outbound,21,Supervisor,afternoon,pda_terminal,reviewed,quantity_mismatch,9,exception_decision_support,synthetic
